code,T0,severity,event_id
sz.300946,2026-01-12,0.3661410588493718,300946_2026-01-12
sz.300960,2024-01-04,0.5333037301964471,300960_2024-01-04
sz.300993,2025-11-04,0.4190054328857593,300993_2025-11-04
sz.301010,2025-12-15,0.3750444620326226,301010_2025-12-15
sz.301038,2025-10-23,0.36874002422315877,301038_2025-10-23
sz.301043,2024-01-02,0.4162949751694467,301043_2024-01-02
sz.301062,2025-03-19,0.2914622331616309,301062_2025-03-19
sz.301076,2025-09-17,0.4434435529552827,301076_2025-09-17
sz.301082,2025-11-07,0.24456576839536512,301082_2025-11-07
sz.301113,2026-03-10,0.39418266708365685,301113_2026-03-10
sz.301136,2026-01-12,0.5595727087424177,301136_2026-01-12
sz.301151,2025-10-28,0.20550288125614152,301151_2025-10-28
sz.301162,2026-03-12,0.4001683074625486,301162_2026-03-12
sz.301234,2026-01-09,0.30585920342997125,301234_2026-01-09
sz.301256,2026-01-15,0.488661461438289,301256_2026-01-15
sz.301257,2024-01-15,0.4682567065872104,301257_2024-01-15
sz.301268,2026-03-12,0.5467378943368243,301268_2026-03-12
sz.301272,2025-10-09,0.29995545106709187,301272_2025-10-09
sz.301296,2025-09-11,0.18625497067097196,301296_2025-09-11
sz.301297,2024-12-20,0.33559047426653477,301297_2024-12-20
sz.301297,2025-09-24,0.26407717194168484,301297_2025-09-24
sz.301316,2025-10-31,0.2932976176067741,301316_2025-10-31
sz.301357,2026-01-09,0.5247253631436262,301357_2026-01-09
sz.301357,2025-11-24,0.4756866106435316,301357_2025-11-24
sz.301358,2025-03-03,0.3991150610767432,301358_2025-03-03
sz.301421,2025-10-13,0.38397578599670007,301421_2025-10-13
sz.301503,2025-10-29,0.1816143452836079,301503_2025-10-29
sz.301533,2026-01-30,0.449386935426205,301533_2026-01-30
