code,T0,severity,event_id
600203,2024-11-06,0.4631579181230293,600203_2024-11-06
600208,2025-10-15,0.35490605549916554,600208_2025-10-15
600212,2025-11-14,0.21920905445283254,600212_2025-11-14
600218,2026-01-21,0.38962108722881783,600218_2026-01-21
600221,2025-12-22,0.2684210925831898,600221_2025-12-22
600223,2025-08-21,0.15402569485859022,600223_2025-08-21
600243,2024-03-26,0.5580986140142614,600243_2024-03-26
600276,2026-01-13,0.28506657098033444,600276_2026-01-13
600279,2024-01-04,0.23922410628404492,600279_2024-01-04
600282,2026-03-02,0.21921980673185013,600282_2026-03-02
600292,2024-01-04,0.3301887317007668,600292_2024-01-04
600309,2026-03-02,0.27855820654487157,600309_2026-03-02
600310,2024-11-06,0.28622539992881313,600310_2024-11-06
600327,2025-12-19,0.41637010961722803,600327_2025-12-19
600346,2026-03-02,0.4245661210162854,600346_2026-03-02
600365,2025-12-02,0.24576270904873518,600365_2025-12-02
600369,2024-12-12,0.2603773422342426,600369_2024-12-12
600376,2025-11-18,0.4112792199060062,600376_2025-11-18
600380,2026-01-13,0.22176637170024252,600380_2026-01-13
600386,2025-03-20,0.23255814151730214,600386_2025-03-20
600406,2024-12-24,0.134310642787825,600406_2024-12-24
600419,2025-11-13,0.17353786372533983,600419_2025-11-13
600435,2026-03-02,0.4836112148050755,600435_2026-03-02
600439,2024-12-09,0.33928567431459455,600439_2024-12-09
600444,2025-12-12,0.2932932764553898,600444_2025-12-12
600461,2024-08-02,0.2963576104049961,600461_2024-08-02
600463,2025-08-07,0.16025137339619983,600463_2025-08-07
600468,2024-01-02,0.41728763501533145,600468_2024-01-02
600475,2026-03-10,0.45192671321157435,600475_2026-03-10
600482,2024-11-11,0.24132302949881096,600482_2024-11-11
600483,2024-10-08,0.17180207877667006,600483_2024-10-08
600487,2024-11-11,0.2446530719047762,600487_2024-11-11
600489,2024-09-30,0.21315786920202207,600489_2024-09-30
600495,2026-01-26,0.3154761737825134,600495_2026-01-26
600505,2025-07-07,0.28246939592298165,600505_2025-07-07
600543,2024-12-12,0.3573573660594579,600543_2024-12-12
600547,2024-09-30,0.2248187819016452,600547_2024-09-30
600548,2025-04-10,0.1527981257410936,600548_2025-04-10
600566,2024-07-22,0.2922896193627804,600566_2024-07-22
600570,2025-10-09,0.2929521715522245,600570_2025-10-09
600579,2026-01-12,0.3116329030738769,600579_2026-01-12
600580,2025-12-30,0.3561656593538991,600580_2025-12-30
600583,2024-04-19,0.2801167092811698,600583_2024-04-19
600605,2025-09-24,0.26346969889689675,600605_2025-09-24
600609,2025-05-07,0.21379305502456306,600609_2025-05-07
600610,2025-08-26,0.31923894272640857,600610_2025-08-26
600612,2024-04-03,0.4351535614457998,600612_2024-04-03
600616,2025-08-20,0.12333338845387597,600616_2025-08-20
600621,2024-03-18,0.26483729070935014,600621_2024-03-18
600635,2026-01-12,0.41004188450917817,600635_2026-01-12
600650,2025-08-26,0.19608969602220802,600650_2025-08-26
600653,2026-01-23,0.2500000453564436,600653_2026-01-23
600658,2025-10-29,0.31162794757214674,600658_2025-10-29
600660,2025-12-31,0.24349161883144754,600660_2025-12-31
600661,2024-12-12,0.37585736802220826,600661_2024-12-12
600668,2025-08-26,0.14263194292435144,600668_2025-08-26
600675,2024-01-29,0.4730021945565735,600675_2024-01-29
600679,2024-01-29,0.40000001531826723,600679_2024-01-29
600681,2025-11-12,0.2791971143869767,600681_2025-11-12
600684,2024-01-29,0.39949746719120105,600684_2024-01-29
600689,2024-01-29,0.545454535987375,600689_2024-01-29
600697,2026-02-05,0.33360365882317405,600697_2026-02-05
600704,2025-10-27,0.1907260009993787,600704_2025-10-27
600707,2025-03-18,0.27810651221390054,600707_2025-03-18
600715,2025-11-17,0.28195486806616227,600715_2025-11-17
600734,2026-01-15,0.724324311518076,600734_2026-01-15
600735,2025-08-26,0.49594436257056107,600735_2025-08-26
600736,2024-11-22,0.30248623748838954,600736_2024-11-22
600737,2026-01-30,0.41657273302660386,600737_2026-01-30
600738,2025-07-01,0.17983189672006597,600738_2025-07-01
600745,2025-11-10,0.5541414816629303,600745_2025-11-10
600751,2026-02-09,0.3674787929361139,600751_2026-02-09
600757,2025-07-11,0.1599597968460144,600757_2025-07-11
600778,2025-03-03,0.25336929178446493,600778_2025-03-03
600787,2024-12-03,0.38857779971654804,600787_2024-12-03
600792,2024-03-01,0.3641508984393372,600792_2024-03-01
600793,2025-05-26,0.40662004927536755,600793_2025-05-26
600794,2025-08-21,0.23395441157459065,600794_2025-08-21
600795,2024-09-30,0.23465835869333687,600795_2024-09-30
600797,2026-02-27,0.4535714334427231,600797_2026-02-27
600801,2026-01-26,0.39665525379210875,600801_2026-01-26
600808,2026-01-26,0.4639639608753338,600808_2026-01-26
600816,2025-02-07,0.24046920799924507,600816_2025-02-07
600824,2025-12-25,0.3624031220759722,600824_2025-12-25
600829,2024-01-04,0.35906863278584017,600829_2024-01-04
600830,2024-11-07,0.3534693652610044,600830_2024-11-07
600833,2026-01-23,0.3374113251022363,600833_2026-01-23
600843,2024-12-02,0.4185639182769656,600843_2024-12-02
600846,2026-01-16,0.36970118140225444,600846_2026-01-16
600857,2025-11-10,0.38131867424967725,600857_2025-11-10
600858,2026-01-20,0.40985010402190886,600858_2026-01-20
600864,2024-12-12,0.277278544792676,600864_2024-12-12
600873,2025-07-30,0.14592271605489796,600873_2025-07-30
600874,2024-12-12,0.14720000053534288,600874_2024-12-12
600876,2026-02-09,0.45149913949330317,600876_2026-02-09
600886,2024-09-30,0.18761060809258176,600886_2024-09-30
600889,2026-02-25,0.2905888933644535,600889_2026-02-25
600894,2025-04-25,0.16500826915419345,600894_2025-04-25
600900,2024-09-30,0.10249587792845453,600900_2024-09-30
600906,2025-08-22,0.15755366462330095,600906_2025-08-22
600909,2024-12-12,0.21150857568350803,600909_2024-12-12
600918,2025-10-09,0.16923076228162845,600918_2025-10-09
600928,2025-10-27,0.17899767845548337,600928_2025-10-27
600967,2025-10-13,0.36287315209798693,600967_2025-10-13
600975,2024-03-21,0.498550720498078,600975_2024-03-21
600985,2024-05-29,0.31496041322280355,600985_2024-05-29
600986,2025-03-21,0.31778422959906366,600986_2025-03-21
601000,2024-09-30,0.22243711793371776,601000_2024-09-30
601008,2025-08-12,0.21240310671152474,601008_2025-08-12
601020,2026-03-02,0.5676340498724495,601020_2026-03-02
601021,2026-02-05,0.2654777690805253,601021_2026-02-05
601088,2024-12-31,0.18698254713734414,601088_2024-12-31
601096,2026-03-09,0.4267338475710213,601096_2026-03-09
601101,2024-12-04,0.27352296707533924,601101_2024-12-04
601111,2026-02-09,0.3659066308919814,601111_2026-02-09
601113,2026-02-25,0.3569979740123767,601113_2026-02-25
601117,2024-12-25,0.20470585493975843,601117_2024-12-25
601121,2026-03-02,0.36003635461610095,601121_2026-03-02
601127,2026-01-07,0.5394887778321026,601127_2026-01-07
601137,2025-10-09,0.3271487875234051,601137_2025-10-09
601138,2024-11-11,0.4283599030824248,601138_2024-11-11
601156,2024-07-01,0.30468373401541204,601156_2024-07-01
601158,2024-01-29,0.17184279719647516,601158_2024-01-29
601162,2024-10-31,0.4140625215175025,601162_2024-10-31
601179,2024-12-24,0.24787132197358322,601179_2024-12-24
601188,2024-01-09,0.41056911592302664,601188_2024-01-09
601212,2024-05-20,0.29295775100264015,601212_2024-05-20
601228,2026-03-12,0.2209944820829311,601228_2026-03-12
601236,2026-01-12,0.22780207065470556,601236_2026-01-12
601279,2025-12-24,0.44827586798843944,601279_2025-12-24
601318,2026-02-09,0.28946160234268536,601318_2026-02-09
601326,2024-12-06,0.12957749591321568,601326_2024-12-06
601375,2025-10-29,0.16274094302399067,601375_2025-10-29
601399,2026-01-12,0.5226209023990935,601399_2026-01-12
601500,2025-02-11,0.20422535121771318,601500_2025-02-11
601528,2025-08-25,0.09401710978718608,601528_2025-08-25
601555,2025-08-22,0.1482356176882602,601555_2025-08-22
601567,2024-06-18,0.24053751472591556,601567_2024-06-18
601595,2024-04-29,0.48113890211147914,601595_2024-04-29
601598,2025-12-03,0.1450617297211137,601598_2025-12-03
601600,2024-10-14,0.3016213865839723,601600_2024-10-14
601601,2024-12-10,0.1944060131758582,601601_2024-12-10
601606,2026-01-09,0.49778718531719296,601606_2026-01-09
601609,2025-10-09,0.3286350456678842,601609_2025-10-09
601616,2025-03-12,0.28460041193672886,601616_2025-03-12
601628,2026-01-13,0.36331570056899004,601628_2026-01-13
601658,2025-10-28,0.17784301893114227,601658_2025-10-28
601766,2024-12-10,0.24228029481003432,601766_2024-12-10
601798,2025-11-03,0.21098266340824187,601798_2025-11-03
601827,2024-12-12,0.13904341706159323,601827_2024-12-12
601838,2025-10-16,0.1710455289735698,601838_2025-10-16
601860,2025-10-23,0.09798674702789849,601860_2025-10-23
601872,2024-09-30,0.21862585039843568,601872_2024-09-30
601888,2026-02-09,0.4756951420049101,601888_2026-02-09
601900,2025-07-11,0.17661772248563604,601900_2025-07-11
601916,2025-11-20,0.07911389576318985,601916_2025-11-20
601918,2024-07-09,0.3349420777092845,601918_2024-07-09
601928,2025-08-28,0.139693957850075,601928_2025-08-28
601985,2024-09-30,0.17223550018732542,601985_2024-09-30
601990,2024-11-07,0.23741088846669367,601990_2024-11-07
603015,2024-01-09,0.4868548930019208,603015_2024-01-09
603016,2025-02-26,0.3803143629786694,603016_2025-02-26
603019,2024-03-11,0.3621246013289025,603019_2024-03-11
603022,2024-01-11,0.3846153409624944,603022_2024-01-11
603025,2024-12-11,0.26658550900963296,603025_2024-12-11
603030,2026-01-26,0.4372990320734538,603030_2026-01-26
603036,2024-12-11,0.32955773543950584,603036_2024-12-11
603037,2026-01-23,0.5557903940263172,603037_2026-01-23
603048,2024-01-04,0.47168879272114456,603048_2024-01-04
603050,2024-09-30,0.24815820656537857,603050_2024-09-30
603055,2024-11-11,0.2698795226611278,603055_2024-11-11
603081,2026-01-30,0.43551288766811175,603081_2026-01-30
603088,2024-12-11,0.3835919866561657,603088_2024-12-11
603093,2024-01-25,0.34759117243679166,603093_2024-01-25
603095,2025-03-25,0.19772177472668845,603095_2025-03-25
603096,2025-02-17,0.2042513861499952,603096_2025-02-17
603099,2026-01-15,0.3337294242594594,603099_2026-01-15
603118,2025-09-30,0.21075582891066028,603118_2025-09-30
603121,2025-07-21,0.4094896354033748,603121_2025-07-21
603156,2024-05-09,0.2995594218469755,603156_2024-05-09
603160,2024-11-11,0.32250313082013293,603160_2024-11-11
603168,2024-01-10,0.5138332115969905,603168_2024-01-10
603173,2025-10-10,0.31576998038680476,603173_2025-10-10
603185,2026-01-06,0.5475471914768274,603185_2026-01-06
603189,2025-10-31,0.48072850123969746,603189_2025-10-31
603193,2025-07-28,0.3270772385981102,603193_2025-07-28
603199,2026-03-20,0.2705194369683228,603199_2026-03-20
603213,2025-08-19,0.14780901626892587,603213_2025-08-19
603214,2025-07-30,0.2355170686325238,603214_2025-07-30
603232,2026-02-09,0.541681422178197,603232_2026-02-09
603236,2025-10-09,0.3295949255478389,603236_2025-10-09
603255,2025-11-17,0.2968330837279709,603255_2025-11-17
603258,2025-08-26,0.24489798497551912,603258_2025-08-26
603275,2025-09-17,0.308036492729286,603275_2025-09-17
603300,2025-08-26,0.4168820150777275,603300_2025-08-26
603312,2026-03-11,0.39789585235940367,603312_2026-03-11
603359,2026-02-26,0.7246175229151529,603359_2026-02-26
603390,2025-07-10,0.19836589998424345,603390_2025-07-10
603393,2024-11-21,0.23778883824554198,603393_2024-11-21
603444,2026-01-13,0.3137901280991406,603444_2026-01-13
603508,2025-10-29,0.293313526120121,603508_2025-10-29
603528,2026-01-12,0.5158172215248055,603528_2026-01-12
603536,2025-12-02,0.39946201653750896,603536_2025-12-02
603568,2026-03-02,0.3875464589940309,603568_2026-03-02
603579,2026-01-06,0.40048358800774647,603579_2026-01-06
603580,2024-05-07,0.40344104191811114,603580_2024-05-07
603600,2024-01-25,0.3138461253030328,603600_2024-01-25
603606,2024-12-03,0.22361725881450759,603606_2024-12-03
603611,2025-10-27,0.24176677224340223,603611_2025-10-27
603618,2024-01-02,0.41950461958335616,603618_2024-01-02
603619,2024-05-29,0.3470045957862743,603619_2024-05-29
603626,2024-01-03,0.5340425792541296,603626_2024-01-03
603628,2024-03-11,0.4127291206023281,603628_2024-03-11
603633,2025-09-22,0.4547494371186933,603633_2025-09-22
603636,2025-12-02,0.3968363452208578,603636_2025-12-02
603637,2024-01-04,0.4398699867532563,603637_2024-01-04
603639,2025-10-29,0.17883456053736277,603639_2025-10-29
603648,2024-01-29,0.4762253274794602,603648_2024-01-29
603656,2024-01-15,0.46117369256590396,603656_2024-01-15
603666,2025-06-12,0.22958640957969226,603666_2025-06-12
603667,2026-02-10,0.46995829367215647,603667_2026-02-10
603683,2024-01-03,0.4472318372817266,603683_2024-01-03
603685,2024-01-02,0.34682485667038804,603685_2024-01-02
603686,2025-12-30,0.5910436707039252,603686_2025-12-30
603693,2025-07-07,0.25159644863222114,603693_2025-07-07
603707,2025-04-01,0.30000003406638515,603707_2025-04-01
603766,2026-02-24,0.2918950567939606,603766_2026-02-24
603767,2025-12-30,0.4375500408560712,603767_2025-12-30
603776,2025-09-17,0.22859664325225199,603776_2025-09-17
603777,2025-06-04,0.17108755322621083,603777_2025-06-04
603779,2024-12-06,0.45753206974659966,603779_2024-12-06
603790,2024-01-02,0.49025068787163467,603790_2024-01-02
603815,2025-11-07,0.6088458853398213,603815_2025-11-07
603818,2025-07-03,0.3314501000308125,603818_2025-07-03
603822,2026-03-05,0.5404067789724679,603822_2026-03-05
603839,2025-11-18,0.2816153508229173,603839_2025-11-18
603858,2025-11-14,0.16211795473373516,603858_2025-11-14
603860,2024-10-28,0.277088980205806,603860_2024-10-28
603926,2024-01-02,0.46129789536542504,603926_2024-01-02
603931,2025-05-06,0.22115553783178316,603931_2025-05-06
603977,2026-03-27,0.3649067122929222,603977_2026-03-27
603986,2025-02-24,0.2763636391193623,603986_2025-02-24
603992,2026-03-26,0.49171576760153796,603992_2026-03-26
605003,2026-03-02,0.5159391087427248,605003_2026-03-02
605007,2026-03-11,0.2817976866487467,605007_2026-03-11
605018,2025-07-17,0.20592591546701386,605018_2025-07-17
605058,2024-01-02,0.4498480370786169,605058_2024-01-02
605158,2024-04-02,0.2660263521139415,605158_2024-04-02
605178,2024-01-02,0.656065571012221,605178_2024-01-02
605179,2024-01-16,0.45143633478494194,605179_2024-01-16
605188,2026-01-12,0.4936237049288454,605188_2026-01-12
605258,2025-03-14,0.2826086888995903,605258_2025-03-14
605288,2024-01-02,0.4353572805551283,605288_2024-01-02
605296,2024-08-06,0.3026498877350222,605296_2024-08-06
605333,2025-03-10,0.31552722271547107,605333_2025-03-10
605337,2025-06-04,0.19803386503758952,605337_2025-06-04
605398,2026-02-27,0.4579467304312578,605398_2026-02-27
605499,2025-10-10,0.36460471938857175,605499_2025-10-10
688001,2025-03-18,0.3494147936220864,688001_2025-03-18
688010,2024-01-02,0.4905385888354018,688010_2024-01-02
688049,2025-10-09,0.30834173906333157,688049_2025-10-09
688062,2024-05-06,0.44602741607247964,688062_2024-05-06
688068,2026-01-09,0.6353483866068536,688068_2026-01-09
688073,2025-10-29,0.3966160714428175,688073_2025-10-29
688077,2025-10-13,0.34220072891751885,688077_2025-10-13
688078,2025-10-27,0.2970176991366053,688078_2025-10-27
688085,2026-02-27,0.4584085499783416,688085_2026-02-27
688088,2025-10-09,0.38722586747752896,688088_2025-10-09
688091,2025-08-18,0.47131498287550183,688091_2025-08-18
688100,2026-03-09,0.44126324659057026,688100_2026-03-09
688116,2025-11-17,0.3686912041824584,688116_2025-11-17
688129,2024-01-02,0.393298082095521,688129_2024-01-02
688136,2025-10-31,0.40193703767670313,688136_2025-10-31
688159,2025-09-17,0.5320256643574847,688159_2025-09-17
688160,2026-01-13,0.3822457618287149,688160_2026-01-13
688168,2025-09-11,0.38316151702481727,688168_2025-09-11
688197,2024-03-28,0.4439278526319389,688197_2024-03-28
688198,2026-01-15,0.3427642021094692,688198_2026-01-15
688201,2026-03-10,0.6277232678285458,688201_2026-03-10
688205,2025-02-12,0.594083376295358,688205_2025-02-12
688210,2026-02-26,0.6121982949739591,688210_2026-02-26
688212,2025-11-11,0.32600663550822395,688212_2025-11-11
688225,2025-03-18,0.3423874546426345,688225_2025-03-18
688228,2024-05-14,0.4840276248383997,688228_2024-05-14
688234,2025-03-12,0.3286458421291573,688234_2025-03-12
688235,2026-01-12,0.33612076977817845,688235_2026-01-12
688238,2025-10-09,0.24756100975256198,688238_2025-10-09
688252,2025-10-09,0.33734937639331153,688252_2025-10-09
688300,2025-01-17,0.3192668570339731,688300_2025-01-17
688302,2025-08-18,0.35669640616900156,688302_2025-08-18
688315,2025-09-10,0.24125872280517807,688315_2025-09-10
688327,2026-02-27,0.4164691951734523,688327_2026-02-27
688332,2025-01-21,0.402291539318693,688332_2025-01-21
688351,2024-05-06,0.4095477242442217,688351_2024-05-06
688357,2025-10-10,0.2417014778627321,688357_2025-10-10
688379,2024-01-04,0.4119980132929438,688379_2024-01-04
688399,2024-11-11,0.2958731022756008,688399_2024-11-11
688428,2025-08-18,0.40674425077509163,688428_2025-08-18
688435,2026-02-09,0.6094665481754031,688435_2026-02-09
688458,2025-09-24,0.3462160894067999,688458_2025-09-24
688466,2025-11-14,0.2414285805023293,688466_2025-11-14
688488,2024-05-10,0.6089254318044593,688488_2024-05-10
688505,2025-10-29,0.2177161248596911,688505_2025-10-29
688528,2025-10-27,0.21259845135977842,688528_2025-10-27
688538,2025-11-10,0.2237761853009272,688538_2025-11-10
688573,2025-09-11,0.38171878104873325,688573_2025-09-11
688577,2025-12-08,0.5108032343742112,688577_2025-12-08
688609,2024-10-21,0.42277581633306444,688609_2024-10-21
688619,2025-10-27,0.2171091302637901,688619_2025-10-27
688621,2026-01-12,0.3874839937280261,688621_2026-01-12
688648,2026-03-10,0.5816311390374168,688648_2026-03-10
688660,2026-01-09,0.5653140325210031,688660_2026-01-09
688670,2026-01-26,0.48694616692165843,688670_2026-01-26
688685,2025-10-28,0.4161973004440824,688685_2025-10-28
688698,2024-02-26,0.38129942617495904,688698_2024-02-26
688739,2026-01-26,0.2977736027581423,688739_2026-01-26
688768,2026-02-03,0.4448546871222154,688768_2026-02-03
688788,2026-02-10,0.5195286467493466,688788_2026-02-10
688793,2025-06-11,0.34032058213931693,688793_2025-06-11
688798,2025-09-30,0.3092069892630142,688798_2025-09-30
688981,2024-11-11,0.22366167466294726,688981_2024-11-11
